invoice_id,customer_id,invoice_date,due_date,payment_date,invoice_amount,credit_term,days_late,days_overdue,is_paid,is_late,is_overdue,payment_delay,risk_category,invoice_month,invoice_quarter,amount_bucket,risk_score,predicted_late,invoice_date_str,due_date_str,payment_date_str
INV-000535,CUST-1460,2023-03-23,2023-04-22,2023-05-08,16093.52,30,16.0,0,1,1,0,16.0,Low Risk,3,1,XLarge,0.8668238520622253,1.0,2023-03-23,2023-04-22,2023-05-08
INV-000536,CUST-1371,2024-05-28,2024-07-27,,3344.73,60,,336,0,0,1,336.0,High Risk,5,2,Medium,,,2024-05-28,2024-07-27,
INV-000537,CUST-1471,2024-12-09,2025-01-08,2025-02-13,9730.1,30,36.0,0,1,1,0,36.0,Medium Risk,12,4,Large,0.844849169254303,1.0,2024-12-09,2025-01-08,2025-02-13
INV-000538,CUST-1143,2024-06-06,2024-07-06,2024-07-05,5937.6,30,-1.0,0,1,0,0,-1.0,No Risk,6,2,Large,0.4484791159629822,0.0,2024-06-06,2024-07-06,2024-07-05
INV-000539,CUST-1092,2024-01-21,2024-02-20,2024-02-27,3113.38,30,7.0,0,1,1,0,7.0,Low Risk,1,1,Medium,0.8923892378807068,1.0,2024-01-21,2024-02-20,2024-02-27
INV-000540,CUST-1354,2024-12-07,2025-02-05,2025-03-08,8842.94,60,31.0,0,1,1,0,31.0,Medium Risk,12,4,Large,0.9977964162826538,1.0,2024-12-07,2025-02-05,2025-03-08
INV-000541,CUST-1322,2024-04-15,2024-05-30,2024-06-04,3001.05,45,5.0,0,1,1,0,5.0,Low Risk,4,2,Medium,0.9959969520568848,1.0,2024-04-15,2024-05-30,2024-06-04
INV-000542,CUST-1288,2023-04-29,2023-05-14,2023-05-16,3637.52,15,2.0,0,1,1,0,2.0,Low Risk,4,2,Medium,0.2384118288755417,0.0,2023-04-29,2023-05-14,2023-05-16
INV-000543,CUST-1215,2024-01-31,2024-03-01,2024-03-07,1633.72,30,6.0,0,1,1,0,6.0,Low Risk,1,1,Medium,0.37691405415534973,0.0,2024-01-31,2024-03-01,2024-03-07
INV-000544,CUST-1447,2024-06-15,2024-08-14,,3390.13,60,,318,0,0,1,318.0,High Risk,6,2,Medium,,,2024-06-15,2024-08-14,
INV-000545,CUST-1342,2023-09-18,2023-10-18,2023-10-16,6021.48,30,-2.0,0,1,0,0,-2.0,No Risk,9,3,Large,0.024547766894102097,0.0,2023-09-18,2023-10-18,2023-10-16
INV-000546,CUST-1051,2023-09-13,2023-10-28,2023-10-26,17242.76,45,-2.0,0,1,0,0,-2.0,No Risk,9,3,XLarge,0.5173299908638,1.0,2023-09-13,2023-10-28,2023-10-26
INV-000547,CUST-1153,2023-08-14,2023-09-28,2023-09-26,3704.13,45,-2.0,0,1,0,0,-2.0,No Risk,8,3,Medium,0.010651807300746441,0.0,2023-08-14,2023-09-28,2023-09-26
INV-000548,CUST-1186,2023-02-22,2023-03-24,2023-03-24,2141.93,30,0.0,0,1,0,0,0.0,No Risk,2,1,Medium,0.18361225724220276,0.0,2023-02-22,2023-03-24,2023-03-24
INV-000549,CUST-1063,2024-05-14,2024-06-13,2024-06-15,16283.3,30,2.0,0,1,1,0,2.0,Low Risk,5,2,XLarge,0.9966505169868469,1.0,2024-05-14,2024-06-13,2024-06-15
INV-000550,CUST-1190,2024-05-20,2024-06-19,2024-08-23,3282.49,30,65.0,0,1,1,0,65.0,Medium Risk,5,2,Medium,0.9397128224372864,1.0,2024-05-20,2024-06-19,2024-08-23
INV-000551,CUST-1125,2023-12-30,2024-01-29,2024-01-27,1213.54,30,-2.0,0,1,0,0,-2.0,No Risk,12,4,Medium,0.006314687430858612,0.0,2023-12-30,2024-01-29,2024-01-27
INV-000552,CUST-1150,2023-10-07,2023-11-21,2023-11-24,5466.94,45,3.0,0,1,1,0,3.0,Low Risk,10,4,Large,0.9971754550933838,1.0,2023-10-07,2023-11-21,2023-11-24
INV-000553,CUST-1314,2024-08-15,2024-09-14,2024-09-18,3790.23,30,4.0,0,1,1,0,4.0,Low Risk,8,3,Medium,0.8277223110198975,1.0,2024-08-15,2024-09-14,2024-09-18
INV-000554,CUST-1058,2024-12-14,2025-01-28,2025-01-28,30955.83,45,0.0,0,1,0,0,0.0,No Risk,12,4,XLarge,0.39019450545310974,0.0,2024-12-14,2025-01-28,2025-01-28
INV-000555,CUST-1342,2023-06-07,2023-07-07,2023-07-07,7188.9,30,0.0,0,1,0,0,0.0,No Risk,6,2,Large,0.10218760371208191,0.0,2023-06-07,2023-07-07,2023-07-07
INV-000556,CUST-1305,2024-09-23,2024-11-22,2024-12-09,4371.78,60,17.0,0,1,1,0,17.0,Low Risk,9,3,Medium,0.9901720881462097,1.0,2024-09-23,2024-11-22,2024-12-09
INV-000557,CUST-1180,2023-02-28,2023-03-30,2023-04-03,2345.85,30,4.0,0,1,1,0,4.0,Low Risk,2,1,Medium,0.9978245496749878,1.0,2023-02-28,2023-03-30,2023-04-03
INV-000558,CUST-1170,2024-12-27,2025-01-11,2025-01-06,6400.51,15,-5.0,0,1,0,0,-5.0,No Risk,12,4,Large,0.7494193911552429,1.0,2024-12-27,2025-01-11,2025-01-06
INV-000559,CUST-1326,2023-05-08,2023-05-23,2023-05-21,15762.17,15,-2.0,0,1,0,0,-2.0,No Risk,5,2,XLarge,0.0030222495552152395,0.0,2023-05-08,2023-05-23,2023-05-21
INV-000560,CUST-1271,2024-12-21,2025-02-04,2025-03-15,6307.23,45,39.0,0,1,1,0,39.0,Medium Risk,12,4,Large,0.9540113806724548,1.0,2024-12-21,2025-02-04,2025-03-15
INV-000561,CUST-1054,2023-04-25,2023-05-25,2023-05-18,2495.03,30,-7.0,0,1,0,0,-7.0,No Risk,4,2,Medium,0.002745721722021699,0.0,2023-04-25,2023-05-25,2023-05-18
INV-000562,CUST-1491,2023-07-28,2023-09-11,2023-09-11,7563.16,45,0.0,0,1,0,0,0.0,No Risk,7,3,Large,0.01772444136440754,0.0,2023-07-28,2023-09-11,2023-09-11
INV-000563,CUST-1444,2024-06-09,2024-07-09,2024-07-06,4727.32,30,-3.0,0,1,0,0,-3.0,No Risk,6,2,Medium,0.32177215814590454,0.0,2024-06-09,2024-07-09,2024-07-06
INV-000564,CUST-1101,2024-06-04,2024-06-19,2024-06-19,7036.67,15,0.0,0,1,0,0,0.0,No Risk,6,2,Large,0.008822627365589142,0.0,2024-06-04,2024-06-19,2024-06-19
INV-000565,CUST-1481,2024-07-05,2024-08-04,2024-08-08,3700.24,30,4.0,0,1,1,0,4.0,Low Risk,7,3,Medium,0.58543461561203,1.0,2024-07-05,2024-08-04,2024-08-08
INV-000566,CUST-1264,2023-08-25,2023-09-24,2023-09-23,3631.36,30,-1.0,0,1,0,0,-1.0,No Risk,8,3,Medium,0.20850852131843567,0.0,2023-08-25,2023-09-24,2023-09-23
INV-000567,CUST-1053,2023-10-08,2023-11-07,2023-11-07,3518.45,30,0.0,0,1,0,0,0.0,No Risk,10,4,Medium,0.6052187085151672,1.0,2023-10-08,2023-11-07,2023-11-07
INV-000568,CUST-1060,2023-12-25,2024-02-23,2024-03-31,10444.08,60,37.0,0,1,1,0,37.0,Medium Risk,12,4,Large,0.9942665696144104,1.0,2023-12-25,2024-02-23,2024-03-31
INV-000569,CUST-1492,2023-07-20,2023-09-18,2023-09-19,3660.74,60,1.0,0,1,1,0,1.0,Low Risk,7,3,Medium,0.91156005859375,1.0,2023-07-20,2023-09-18,2023-09-19
INV-000570,CUST-1108,2023-10-05,2023-12-04,,3402.33,60,,572,0,0,1,572.0,High Risk,10,4,Medium,,,2023-10-05,2023-12-04,
INV-000571,CUST-1005,2023-08-23,2023-10-07,2023-10-04,2313.11,45,-3.0,0,1,0,0,-3.0,No Risk,8,3,Medium,0.19794121384620667,0.0,2023-08-23,2023-10-07,2023-10-04
INV-000572,CUST-1103,2024-05-08,2024-06-07,2024-06-07,7067.14,30,0.0,0,1,0,0,0.0,No Risk,5,2,Large,0.602947473526001,1.0,2024-05-08,2024-06-07,2024-06-07
INV-000573,CUST-1196,2023-01-04,2023-02-03,2023-02-01,6306.66,30,-2.0,0,1,0,0,-2.0,No Risk,1,1,Large,0.06950648874044418,0.0,2023-01-04,2023-02-03,2023-02-01
INV-000574,CUST-1262,2024-10-27,2024-11-26,2024-11-26,3432.3,30,0.0,0,1,0,0,0.0,No Risk,10,4,Medium,0.005931639578193426,0.0,2024-10-27,2024-11-26,2024-11-26
INV-000575,CUST-1365,2024-03-17,2024-05-01,2024-05-04,2786.38,45,3.0,0,1,1,0,3.0,Low Risk,3,1,Medium,0.9965180158615112,1.0,2024-03-17,2024-05-01,2024-05-04
INV-000576,CUST-1480,2023-01-29,2023-02-13,2023-02-13,22047.15,15,0.0,0,1,0,0,0.0,No Risk,1,1,XLarge,0.0038179056718945503,0.0,2023-01-29,2023-02-13,2023-02-13
INV-000577,CUST-1372,2023-04-19,2023-05-19,2023-05-22,1091.87,30,3.0,0,1,1,0,3.0,Low Risk,4,2,Medium,0.9975491166114807,1.0,2023-04-19,2023-05-19,2023-05-22
INV-000578,CUST-1350,2024-09-01,2024-09-16,2024-10-15,7292.03,15,29.0,0,1,1,0,29.0,Low Risk,9,3,Large,0.9949984550476074,1.0,2024-09-01,2024-09-16,2024-10-15
INV-000579,CUST-1047,2024-12-27,2025-01-26,2025-01-29,13809.65,30,3.0,0,1,1,0,3.0,Low Risk,12,4,Large,0.9970625042915344,1.0,2024-12-27,2025-01-26,2025-01-29
INV-000580,CUST-1355,2023-03-16,2023-04-30,2023-04-29,327.19,45,-1.0,0,1,0,0,-1.0,No Risk,3,1,Small,0.2781679034233093,0.0,2023-03-16,2023-04-30,2023-04-29
INV-000581,CUST-1311,2023-05-26,2023-07-10,,9277.17,45,,719,0,0,1,719.0,High Risk,5,2,Large,,,2023-05-26,2023-07-10,
INV-000582,CUST-1424,2023-05-08,2023-06-07,2023-06-24,4120.77,30,17.0,0,1,1,0,17.0,Low Risk,5,2,Medium,0.44393178820610046,0.0,2023-05-08,2023-06-07,2023-06-24
INV-000583,CUST-1308,2023-02-11,2023-04-12,2023-04-18,6032.06,60,6.0,0,1,1,0,6.0,Low Risk,2,1,Large,0.9975351095199585,1.0,2023-02-11,2023-04-12,2023-04-18
INV-000584,CUST-1144,2023-12-22,2024-01-21,2024-01-26,3794.89,30,5.0,0,1,1,0,5.0,Low Risk,12,4,Medium,0.776974618434906,1.0,2023-12-22,2024-01-21,2024-01-26
INV-000585,CUST-1269,2023-02-10,2023-02-25,,11618.04,15,,854,0,0,1,854.0,High Risk,2,1,Large,,,2023-02-10,2023-02-25,
INV-000586,CUST-1370,2023-02-03,2023-03-05,2023-03-03,6571.49,30,-2.0,0,1,0,0,-2.0,No Risk,2,1,Large,0.005483519285917282,0.0,2023-02-03,2023-03-05,2023-03-03
INV-000587,CUST-1124,2023-01-17,2023-02-16,2023-02-18,5460.94,30,2.0,0,1,1,0,2.0,Low Risk,1,1,Large,0.6478601694107056,1.0,2023-01-17,2023-02-16,2023-02-18
INV-000588,CUST-1106,2024-11-07,2024-11-22,2024-11-29,2394.46,15,7.0,0,1,1,0,7.0,Low Risk,11,4,Medium,0.9933640956878662,1.0,2024-11-07,2024-11-22,2024-11-29
INV-000589,CUST-1158,2023-06-02,2023-08-01,2023-08-03,22155.34,60,2.0,0,1,1,0,2.0,Low Risk,6,2,XLarge,0.9976917505264282,1.0,2023-06-02,2023-08-01,2023-08-03
INV-000590,CUST-1147,2024-01-13,2024-02-12,2024-03-03,4953.97,30,20.0,0,1,1,0,20.0,Low Risk,1,1,Medium,0.8793426752090454,1.0,2024-01-13,2024-02-12,2024-03-03
INV-000591,CUST-1145,2024-08-10,2024-09-24,2024-10-14,30694.68,45,20.0,0,1,1,0,20.0,Low Risk,8,3,XLarge,0.1307237297296524,0.0,2024-08-10,2024-09-24,2024-10-14
INV-000592,CUST-1120,2024-08-21,2024-09-20,2024-09-19,22972.55,30,-1.0,0,1,0,0,-1.0,No Risk,8,3,XLarge,0.8645733594894409,1.0,2024-08-21,2024-09-20,2024-09-19
INV-000593,CUST-1319,2024-09-20,2024-10-20,2024-10-17,1184.79,30,-3.0,0,1,0,0,-3.0,No Risk,9,3,Medium,0.005604907404631376,0.0,2024-09-20,2024-10-20,2024-10-17
INV-000594,CUST-1275,2023-12-08,2024-01-07,2024-01-05,2910.39,30,-2.0,0,1,0,0,-2.0,No Risk,12,4,Medium,0.0027510395739227533,0.0,2023-12-08,2024-01-07,2024-01-05
INV-000595,CUST-1092,2023-01-27,2023-02-26,2023-02-24,2144.02,30,-2.0,0,1,0,0,-2.0,No Risk,1,1,Medium,0.25540271401405334,0.0,2023-01-27,2023-02-26,2023-02-24
INV-000596,CUST-1058,2023-10-14,2023-11-13,2023-12-21,4728.84,30,38.0,0,1,1,0,38.0,Medium Risk,10,4,Medium,0.8703123927116394,1.0,2023-10-14,2023-11-13,2023-12-21
INV-000597,CUST-1439,2024-10-07,2024-12-06,2024-12-08,5708.61,60,2.0,0,1,1,0,2.0,Low Risk,10,4,Large,0.9976006150245667,1.0,2024-10-07,2024-12-06,2024-12-08
INV-000598,CUST-1346,2023-06-17,2023-07-17,2023-07-15,5907.28,30,-2.0,0,1,0,0,-2.0,No Risk,6,2,Large,0.13514837622642517,0.0,2023-06-17,2023-07-17,2023-07-15
INV-000599,CUST-1229,2024-09-01,2024-10-01,2024-10-03,11422.07,30,2.0,0,1,1,0,2.0,Low Risk,9,3,Large,0.7239155173301697,1.0,2024-09-01,2024-10-01,2024-10-03
INV-000600,CUST-1474,2023-09-25,2023-10-25,2023-10-29,16234.05,30,4.0,0,1,1,0,4.0,Low Risk,9,3,XLarge,0.9966015815734863,1.0,2023-09-25,2023-10-25,2023-10-29
INV-000601,CUST-1117,2024-03-30,2024-04-14,2024-05-10,10657.19,15,26.0,0,1,1,0,26.0,Low Risk,3,1,Large,0.9942926168441772,1.0,2024-03-30,2024-04-14,2024-05-10
INV-000602,CUST-1318,2024-11-15,2024-12-15,2025-01-07,3137.72,30,23.0,0,1,1,0,23.0,Low Risk,11,4,Medium,0.9457465410232544,1.0,2024-11-15,2024-12-15,2025-01-07
INV-000603,CUST-1279,2024-02-05,2024-03-06,2024-03-06,2629.06,30,0.0,0,1,0,0,0.0,No Risk,2,1,Medium,0.6034825444221497,1.0,2024-02-05,2024-03-06,2024-03-06
INV-000604,CUST-1127,2024-04-20,2024-05-05,,4925.64,15,,419,0,0,1,419.0,High Risk,4,2,Medium,,,2024-04-20,2024-05-05,
INV-000605,CUST-1393,2024-12-02,2025-01-01,2025-01-02,6911.18,30,1.0,0,1,1,0,1.0,Low Risk,12,4,Large,0.996508777141571,1.0,2024-12-02,2025-01-01,2025-01-02
INV-000606,CUST-1396,2024-09-25,2024-10-25,2024-10-20,4244.79,30,-5.0,0,1,0,0,-5.0,No Risk,9,3,Medium,0.042276810854673386,0.0,2024-09-25,2024-10-25,2024-10-20
INV-000607,CUST-1129,2024-07-11,2024-08-10,2024-09-12,1675.07,30,33.0,0,1,1,0,33.0,Medium Risk,7,3,Medium,0.9929567575454712,1.0,2024-07-11,2024-08-10,2024-09-12
INV-000608,CUST-1058,2024-07-29,2024-08-28,2024-08-27,8481.54,30,-1.0,0,1,0,0,-1.0,No Risk,7,3,Large,0.3996896743774414,0.0,2024-07-29,2024-08-28,2024-08-27
INV-000609,CUST-1122,2023-05-10,2023-06-09,2023-06-10,3590.86,30,1.0,0,1,1,0,1.0,Low Risk,5,2,Medium,0.9968222379684448,1.0,2023-05-10,2023-06-09,2023-06-10
INV-000610,CUST-1001,2023-12-29,2024-02-27,2024-03-04,3505.15,60,6.0,0,1,1,0,6.0,Low Risk,12,4,Medium,0.982909083366394,1.0,2023-12-29,2024-02-27,2024-03-04
INV-000611,CUST-1239,2024-12-05,2025-01-04,2025-01-06,4704.67,30,2.0,0,1,1,0,2.0,Low Risk,12,4,Medium,0.9178703427314758,1.0,2024-12-05,2025-01-04,2025-01-06
INV-000612,CUST-1290,2024-11-23,2024-12-23,,4056.52,30,,187,0,0,1,187.0,High Risk,11,4,Medium,,,2024-11-23,2024-12-23,
INV-000613,CUST-1096,2023-10-19,2023-11-03,2023-11-05,3665.79,15,2.0,0,1,1,0,2.0,Low Risk,10,4,Medium,0.7168050408363342,1.0,2023-10-19,2023-11-03,2023-11-05
INV-000614,CUST-1126,2024-01-06,2024-03-06,2024-04-21,1764.99,60,46.0,0,1,1,0,46.0,Medium Risk,1,1,Medium,0.9262588620185852,1.0,2024-01-06,2024-03-06,2024-04-21
INV-000615,CUST-1118,2023-01-29,2023-02-28,2023-02-24,4492.67,30,-4.0,0,1,0,0,-4.0,No Risk,1,1,Medium,0.002669310662895441,0.0,2023-01-29,2023-02-28,2023-02-24
INV-000616,CUST-1048,2023-05-29,2023-06-28,2023-06-28,8624.51,30,0.0,0,1,0,0,0.0,No Risk,5,2,Large,0.010474447160959244,0.0,2023-05-29,2023-06-28,2023-06-28
INV-000617,CUST-1089,2023-10-23,2023-12-07,,6073.65,45,,569,0,0,1,569.0,High Risk,10,4,Large,,,2023-10-23,2023-12-07,
INV-000618,CUST-1488,2023-01-11,2023-02-10,2023-02-08,10493.35,30,-2.0,0,1,0,0,-2.0,No Risk,1,1,Large,0.0033072158694267273,0.0,2023-01-11,2023-02-10,2023-02-08
INV-000619,CUST-1237,2024-05-26,2024-06-25,2024-07-20,2743.98,30,25.0,0,1,1,0,25.0,Low Risk,5,2,Medium,0.7205355167388916,1.0,2024-05-26,2024-06-25,2024-07-20
INV-000620,CUST-1373,2024-11-06,2024-12-06,2024-11-30,1767.91,30,-6.0,0,1,0,0,-6.0,No Risk,11,4,Medium,0.13013453781604767,0.0,2024-11-06,2024-12-06,2024-11-30
INV-000621,CUST-1385,2023-04-23,2023-05-23,2023-05-22,4037.25,30,-1.0,0,1,0,0,-1.0,No Risk,4,2,Medium,0.8861353397369385,1.0,2023-04-23,2023-05-23,2023-05-22
INV-000622,CUST-1272,2023-07-06,2023-09-04,2023-11-20,3006.74,60,77.0,0,1,1,0,77.0,Medium Risk,7,3,Medium,0.9965225458145142,1.0,2023-07-06,2023-09-04,2023-11-20
INV-000623,CUST-1189,2023-08-15,2023-09-29,2023-10-01,3267.34,45,2.0,0,1,1,0,2.0,Low Risk,8,3,Medium,0.8380632996559143,1.0,2023-08-15,2023-09-29,2023-10-01
INV-000624,CUST-1487,2023-11-06,2023-12-06,2023-12-04,5822.0,30,-2.0,0,1,0,0,-2.0,No Risk,11,4,Large,0.0031864463817328215,0.0,2023-11-06,2023-12-06,2023-12-04
INV-000625,CUST-1192,2023-04-08,2023-05-08,2023-05-10,3286.36,30,2.0,0,1,1,0,2.0,Low Risk,4,2,Medium,0.9972947239875793,1.0,2023-04-08,2023-05-08,2023-05-10
INV-000626,CUST-1447,2023-02-24,2023-03-11,,1807.94,15,,840,0,0,1,840.0,High Risk,2,1,Medium,,,2023-02-24,2023-03-11,
INV-000627,CUST-1069,2024-09-14,2024-10-14,2024-10-15,3142.6,30,1.0,0,1,1,0,1.0,Low Risk,9,3,Medium,0.9456310272216797,1.0,2024-09-14,2024-10-14,2024-10-15
INV-000628,CUST-1278,2024-10-25,2024-12-09,2024-12-11,6451.37,45,2.0,0,1,1,0,2.0,Low Risk,10,4,Large,0.9978880286216736,1.0,2024-10-25,2024-12-09,2024-12-11
INV-000629,CUST-1349,2024-02-10,2024-03-11,2024-03-16,8410.06,30,5.0,0,1,1,0,5.0,Low Risk,2,1,Large,0.7960909605026245,1.0,2024-02-10,2024-03-11,2024-03-16
INV-000630,CUST-1247,2023-03-10,2023-04-09,2023-04-09,8342.67,30,0.0,0,1,0,0,0.0,No Risk,3,1,Large,0.04362738877534866,0.0,2023-03-10,2023-04-09,2023-04-09
INV-000631,CUST-1451,2023-11-08,2023-12-23,2023-12-19,6902.08,45,-4.0,0,1,0,0,-4.0,No Risk,11,4,Large,0.424913227558136,0.0,2023-11-08,2023-12-23,2023-12-19
INV-000632,CUST-1076,2023-10-16,2023-11-15,2023-11-15,4296.37,30,0.0,0,1,0,0,0.0,No Risk,10,4,Medium,0.003578114090487361,0.0,2023-10-16,2023-11-15,2023-11-15
INV-000633,CUST-1154,2024-07-01,2024-07-31,2024-08-11,6794.92,30,11.0,0,1,1,0,11.0,Low Risk,7,3,Large,0.9977987408638,1.0,2024-07-01,2024-07-31,2024-08-11
INV-000634,CUST-1144,2023-05-28,2023-06-12,,4751.1,15,,747,0,0,1,747.0,High Risk,5,2,Medium,,,2023-05-28,2023-06-12,
INV-000635,CUST-1435,2024-04-11,2024-06-10,2024-08-09,5380.18,60,60.0,0,1,1,0,60.0,Medium Risk,4,2,Large,0.9979029893875122,1.0,2024-04-11,2024-06-10,2024-08-09
INV-000636,CUST-1485,2023-09-01,2023-10-01,2023-10-04,2318.18,30,3.0,0,1,1,0,3.0,Low Risk,9,3,Medium,0.7274371981620789,1.0,2023-09-01,2023-10-01,2023-10-04
INV-000637,CUST-1086,2024-05-05,2024-06-04,2024-06-26,5090.34,30,22.0,0,1,1,0,22.0,Low Risk,5,2,Large,0.7974430322647095,1.0,2024-05-05,2024-06-04,2024-06-26
INV-000638,CUST-1185,2024-05-21,2024-06-20,2024-06-20,6653.73,30,0.0,0,1,0,0,0.0,No Risk,5,2,Large,0.012200607918202877,0.0,2024-05-21,2024-06-20,2024-06-20
INV-000639,CUST-1285,2023-12-31,2024-01-30,2024-01-28,6456.88,30,-2.0,0,1,0,0,-2.0,No Risk,12,4,Large,0.8818852305412292,1.0,2023-12-31,2024-01-30,2024-01-28
INV-000640,CUST-1462,2024-04-26,2024-06-10,2024-06-11,1754.58,45,1.0,0,1,1,0,1.0,Low Risk,4,2,Medium,0.48799729347229004,0.0,2024-04-26,2024-06-10,2024-06-11
INV-000641,CUST-1220,2023-07-20,2023-09-03,2023-09-19,5308.2,45,16.0,0,1,1,0,16.0,Low Risk,7,3,Large,0.676030695438385,1.0,2023-07-20,2023-09-03,2023-09-19
INV-000642,CUST-1069,2023-06-03,2023-07-03,2023-07-01,1548.26,30,-2.0,0,1,0,0,-2.0,No Risk,6,2,Medium,0.7534638047218323,1.0,2023-06-03,2023-07-03,2023-07-01
INV-000643,CUST-1047,2024-03-25,2024-04-24,2024-04-25,5647.35,30,1.0,0,1,1,0,1.0,Low Risk,3,1,Large,0.9971705079078674,1.0,2024-03-25,2024-04-24,2024-04-25
INV-000644,CUST-1497,2024-05-15,2024-06-14,2024-06-18,2804.36,30,4.0,0,1,1,0,4.0,Low Risk,5,2,Medium,0.5537266731262207,1.0,2024-05-15,2024-06-14,2024-06-18
INV-000645,CUST-1094,2023-03-14,2023-03-29,2023-03-31,19235.53,15,2.0,0,1,1,0,2.0,Low Risk,3,1,XLarge,0.9942693710327148,1.0,2023-03-14,2023-03-29,2023-03-31
INV-000646,CUST-1238,2024-12-13,2025-01-12,2025-01-14,5406.7,30,2.0,0,1,1,0,2.0,Low Risk,12,4,Large,0.8988358974456787,1.0,2024-12-13,2025-01-12,2025-01-14
INV-000647,CUST-1446,2023-10-23,2023-12-07,2023-12-18,9329.45,45,11.0,0,1,1,0,11.0,Low Risk,10,4,Large,0.9486213326454163,1.0,2023-10-23,2023-12-07,2023-12-18
INV-000648,CUST-1500,2023-01-17,2023-02-16,2023-02-27,26600.84,30,11.0,0,1,1,0,11.0,Low Risk,1,1,XLarge,0.7603172063827515,1.0,2023-01-17,2023-02-16,2023-02-27
INV-000649,CUST-1453,2024-10-02,2024-11-01,2024-11-04,2555.69,30,3.0,0,1,1,0,3.0,Low Risk,10,4,Medium,0.72129225730896,1.0,2024-10-02,2024-11-01,2024-11-04
INV-000650,CUST-1204,2023-08-05,2023-09-04,2023-09-08,6964.21,30,4.0,0,1,1,0,4.0,Low Risk,8,3,Large,0.997943103313446,1.0,2023-08-05,2023-09-04,2023-09-08
INV-000651,CUST-1400,2023-03-02,2023-04-16,2023-04-16,1903.16,45,0.0,0,1,0,0,0.0,No Risk,3,1,Medium,0.06956717371940613,0.0,2023-03-02,2023-04-16,2023-04-16
INV-000652,CUST-1218,2024-09-07,2024-10-22,2024-10-26,6476.38,45,4.0,0,1,1,0,4.0,Low Risk,9,3,Large,0.9980987906455994,1.0,2024-09-07,2024-10-22,2024-10-26
INV-000653,CUST-1474,2023-02-11,2023-03-28,2023-04-24,20182.42,45,27.0,0,1,1,0,27.0,Low Risk,2,1,XLarge,0.9967799782752991,1.0,2023-02-11,2023-03-28,2023-04-24
INV-000654,CUST-1432,2023-01-25,2023-02-24,2023-02-17,2974.09,30,-7.0,0,1,0,0,-7.0,No Risk,1,1,Medium,0.0023252733517438173,0.0,2023-01-25,2023-02-24,2023-02-17
INV-000655,CUST-1341,2023-02-08,2023-03-10,2023-04-05,2419.31,30,26.0,0,1,1,0,26.0,Low Risk,2,1,Medium,0.9966670870780945,1.0,2023-02-08,2023-03-10,2023-04-05
INV-000656,CUST-1039,2023-05-11,2023-06-25,2023-06-26,4569.05,45,1.0,0,1,1,0,1.0,Low Risk,5,2,Medium,0.9965356588363647,1.0,2023-05-11,2023-06-25,2023-06-26
INV-000657,CUST-1100,2024-05-12,2024-06-11,2024-06-11,25251.83,30,0.0,0,1,0,0,0.0,No Risk,5,2,XLarge,0.004243317525833845,0.0,2024-05-12,2024-06-11,2024-06-11
INV-000658,CUST-1289,2023-08-17,2023-09-16,2023-10-04,9107.3,30,18.0,0,1,1,0,18.0,Low Risk,8,3,Large,0.4706301689147949,0.0,2023-08-17,2023-09-16,2023-10-04
INV-000659,CUST-1254,2023-04-18,2023-06-02,2023-06-01,2382.89,45,-1.0,0,1,0,0,-1.0,No Risk,4,2,Medium,0.22916242480278015,0.0,2023-04-18,2023-06-02,2023-06-01
INV-000660,CUST-1222,2023-06-21,2023-08-05,2023-08-22,15741.38,45,17.0,0,1,1,0,17.0,Low Risk,6,2,XLarge,0.5613340735435486,1.0,2023-06-21,2023-08-05,2023-08-22
INV-000661,CUST-1357,2024-03-10,2024-04-09,2024-04-05,1307.6,30,-4.0,0,1,0,0,-4.0,No Risk,3,1,Medium,0.48453548550605774,0.0,2024-03-10,2024-04-09,2024-04-05
INV-000662,CUST-1023,2024-04-22,2024-05-22,2024-06-05,27153.12,30,14.0,0,1,1,0,14.0,Low Risk,4,2,XLarge,0.993188738822937,1.0,2024-04-22,2024-05-22,2024-06-05
INV-000663,CUST-1250,2023-04-12,2023-05-12,2023-05-14,9751.35,30,2.0,0,1,1,0,2.0,Low Risk,4,2,Large,0.6837299466133118,1.0,2023-04-12,2023-05-12,2023-05-14
INV-000664,CUST-1010,2024-06-07,2024-07-07,2024-07-09,20147.71,30,2.0,0,1,1,0,2.0,Low Risk,6,2,XLarge,0.901567816734314,1.0,2024-06-07,2024-07-07,2024-07-09
INV-000665,CUST-1246,2023-10-02,2023-11-01,2023-10-26,1315.22,30,-6.0,0,1,0,0,-6.0,No Risk,10,4,Medium,0.003485877998173237,0.0,2023-10-02,2023-11-01,2023-10-26
INV-000666,CUST-1325,2024-09-04,2024-10-19,2024-10-18,5628.25,45,-1.0,0,1,0,0,-1.0,No Risk,9,3,Large,0.26029056310653687,0.0,2024-09-04,2024-10-19,2024-10-18
INV-000667,CUST-1100,2023-02-13,2023-03-30,2023-03-29,4415.56,45,-1.0,0,1,0,0,-1.0,No Risk,2,1,Medium,0.005293637979775667,0.0,2023-02-13,2023-03-30,2023-03-29
INV-000668,CUST-1290,2023-01-17,2023-03-03,2023-02-28,2196.05,45,-3.0,0,1,0,0,-3.0,No Risk,1,1,Medium,0.007919649593532085,0.0,2023-01-17,2023-03-03,2023-02-28
